object_type,schema_name,object_name,parent_object,extra_info,owner,comment
column,auth,relates_to,one_time_tokens,text default null,null,null
column,auth,created_at,one_time_tokens,timestamp without time zone default now(),null,null
column,auth,updated_at,one_time_tokens,timestamp without time zone default now(),null,null
column,public,chave_nfe,compras_chave_nfe_ativa_unique,character varying(44) default null,null,null
column,public,id,sale_items_pkey,uuid default null,null,null
column,public,id,vendas,uuid default gen_random_uuid(),null,null
column,public,cliente_id,vendas,uuid default null,null,null
column,public,numero_mesa,vendas,integer default null,null,null
column,public,valor_total,vendas,"numeric(10,2) default null",null,null
column,public,status,vendas,character varying(20) default 'pending'::character varying,null,null
column,public,criado_em,vendas,timestamp with time zone default now(),null,null
column,public,codigo_empresa,vendas,character varying(10) default null,null,null
column,public,produto_id,idx_comanda_itens_produto,uuid default null,null,null
column,auth,last_challenged_at,mfa_factors_last_challenged_at_key,timestamp with time zone default null,null,null
column,auth,user_id,unique_phone_factor_per_user,uuid default null,null,null
column,auth,phone,unique_phone_factor_per_user,text default null,null,null
column,auth,id,mfa_challenges,uuid default null,null,null
column,auth,factor_id,mfa_challenges,uuid default null,null,null
column,auth,created_at,mfa_challenges,timestamp with time zone default null,null,null
column,auth,verified_at,mfa_challenges,timestamp with time zone default null,null,null
column,auth,ip_address,mfa_challenges,inet default null,null,null
column,auth,otp_code,mfa_challenges,text default null,null,null
column,auth,web_authn_session_data,mfa_challenges,jsonb default null,null,null
column,auth,resource_id,sso_providers_resource_id_pattern_idx,text default null,null,null
column,realtime,version,schema_migrations_pkey,bigint default null,null,null
column,public,id,itens_venda,uuid default gen_random_uuid(),null,null
column,public,venda_id,itens_venda,uuid default null,null,null
column,public,produto_id,itens_venda,uuid default null,null,null
column,public,quantidade,itens_venda,integer default null,null,null
column,public,preco_unitario,itens_venda,"numeric(10,2) default null",null,null
column,public,preco_total,itens_venda,"numeric(10,2) default null",null,null
column,public,codigo_empresa,itens_venda,character varying(10) default null,null,null
column,storage,id,s3_multipart_uploads_pkey,text default null,null,null
column,public,codigo_empresa,uq_finalizadoras_empresa_nome,text default null,null,null
column,public,lower,uq_finalizadoras_empresa_nome,text default null,null,null
column,storage,id,buckets_pkey,text default null,null,null
column,storage,name,bname,text default null,null,null
column,storage,bucket_id,idx_objects_bucket_id_name,text default null,null,null
column,storage,name,idx_objects_bucket_id_name,text default null,null,null
column,public,codigo_empresa,idx_comanda_clientes_empresa,text default null,null,null
column,storage,bucket_id,idx_multipart_uploads_list,text default null,null,null
column,storage,key,idx_multipart_uploads_list,text default null,null,null
column,storage,created_at,idx_multipart_uploads_list,timestamp with time zone default null,null,null
column,public,id,courts_pkey,uuid default null,null,null
column,auth,id,sessions,uuid default null,null,null
column,auth,user_id,sessions,uuid default null,null,null
column,auth,created_at,sessions,timestamp with time zone default null,null,null
column,auth,updated_at,sessions,timestamp with time zone default null,null,null
column,auth,factor_id,sessions,uuid default null,null,null
column,auth,aal,sessions,auth.aal_level default null,null,null
column,auth,not_after,sessions,timestamp with time zone default null,null,Auth: Not after is a nullable column that contains a timestamp after which the session should be regarded as expired.
column,auth,refreshed_at,sessions,timestamp without time zone default null,null,null
column,auth,user_agent,sessions,text default null,null,null
column,auth,ip,sessions,inet default null,null,null
column,auth,tag,sessions,text default null,null,null
column,auth,oauth_client_id,sessions,uuid default null,null,null
column,auth,refresh_token_hmac_key,sessions,text default null,null,Holds a HMAC-SHA256 key used to sign refresh tokens for this session.
column,auth,refresh_token_counter,sessions,bigint default null,null,Holds the ID (counter) of the last issued refresh token.
column,auth,scopes,sessions,text default null,null,null
column,storage,id,s3_multipart_uploads_parts_pkey,uuid default null,null,null
column,realtime,wal,wal_rls,jsonb default null,null,null
column,realtime,is_rls_enabled,wal_rls,boolean default null,null,null
column,realtime,subscription_ids,wal_rls,uuid[] default null,null,null
column,realtime,errors,wal_rls,text[] default null,null,null
column,realtime,version,schema_migrations,bigint default null,null,null
column,realtime,inserted_at,schema_migrations,timestamp(0) without time zone default null,null,null
column,realtime,id,subscription,bigint default null,null,null
column,realtime,subscription_id,subscription,uuid default null,null,null
column,realtime,entity,subscription,regclass default null,null,null
column,realtime,filters,subscription,realtime.user_defined_filter[] default '{}'::realtime.user_defined_filter[],null,null
column,realtime,claims,subscription,jsonb default null,null,null
column,realtime,claims_role,subscription,regrole default realtime.to_regrole((claims ->> 'role'::text)),null,null
column,realtime,created_at,subscription,"timestamp without time zone default timezone('utc'::text, now())",null,null
column,public,codigo_empresa,idx_caixa_empresa,text default null,null,null
column,public,agendamento_id,agendamento_participantes_agendamento_id_idx,uuid default null,null,null
column,public,id,v_agendamento_participantes,uuid default null,null,null
column,public,agendamento_id,v_agendamento_participantes,uuid default null,null,null
column,public,codigo_empresa,v_agendamento_participantes,character varying(10) default null,null,null
column,public,cliente_id,v_agendamento_participantes,uuid default null,null,null
column,public,nome,v_agendamento_participantes,character varying(255) default null,null,null
column,public,valor_cota,v_agendamento_participantes,"numeric(10,2) default null",null,null
column,public,status_pagamento_text,v_agendamento_participantes,text default null,null,null
column,public,status_pagamento,v_agendamento_participantes,payment_status default null,null,null
column,public,codigo_empresa,uq_caixa_aberto_por_empresa,text default null,null,null
column,storage,id,s3_multipart_uploads_parts,uuid default gen_random_uuid(),null,null
column,storage,upload_id,s3_multipart_uploads_parts,text default null,null,null
column,storage,size,s3_multipart_uploads_parts,bigint default 0,null,null
column,storage,part_number,s3_multipart_uploads_parts,integer default null,null,null
column,storage,bucket_id,s3_multipart_uploads_parts,text default null,null,null
column,storage,key,s3_multipart_uploads_parts,text default null,null,null
column,storage,etag,s3_multipart_uploads_parts,text default null,null,null
column,storage,owner_id,s3_multipart_uploads_parts,text default null,null,null
column,storage,version,s3_multipart_uploads_parts,text default null,null,null
column,storage,created_at,s3_multipart_uploads_parts,timestamp with time zone default now(),null,null
column,storage,id,s3_multipart_uploads,text default null,null,null
column,storage,in_progress_size,s3_multipart_uploads,bigint default 0,null,null
column,storage,upload_signature,s3_multipart_uploads,text default null,null,null
column,storage,bucket_id,s3_multipart_uploads,text default null,null,null
column,storage,key,s3_multipart_uploads,text default null,null,null
column,storage,version,s3_multipart_uploads,text default null,null,null
column,storage,owner_id,s3_multipart_uploads,text default null,null,null
column,storage,created_at,s3_multipart_uploads,timestamp with time zone default now(),null,null
column,storage,user_metadata,s3_multipart_uploads,jsonb default null,null,null
column,realtime,column_name,user_defined_filter,text default null,null,null
column,realtime,op,user_defined_filter,realtime.equality_op default null,null,null
column,realtime,value,user_defined_filter,text default null,null,null
column,public,caixa_id,idx_pagamentos_caixa,uuid default null,null,null
column,public,nome,gin_trgm_clientes_nome,integer default null,null,null
column,public,email,gin_trgm_clientes_email,integer default null,null,null
column,public,telefone,gin_trgm_clientes_telefone,integer default null,null,null
column,public,id,quadras,uuid default gen_random_uuid(),null,null
column,public,nome,quadras,character varying(255) default null,null,null
column,public,modalidades,quadras,text[] default null,null,null
